firstname,obs,pcthispanic,pctwhite,pctblack,pctapi,pctaian,pct2prace,tot_white,tot_black,tot_api,tot_aian,tot_2prace,tot_hispanic,white_pct,black_pct,api_pct,aian_pct,mult_pct,hisp_pct
ALISSA,224,0.013389999999999999,0.95536,0.01786,0.00446,0.00446,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,9.759560070567672e-5,3.572433265344356e-5,2.2566123860178264e-4,2.2566123860178264e-4,0,1.637628784433677e-5
ALISTAIR,26,0,1,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.1857373970225484e-5,0,0,0,0,0
ALIX,37,0.05405,0.75676,0.13513999999999998,0,0,0.02703,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.276953438658423e-5,4.464987943106487e-5,0,0,2.4207199921881306e-4,1.0919035809471651e-5
ALIZA,33,0.06061,0.81818,0.09090999999999999,0.030299999999999997,0.030299999999999997,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.2313399452063458e-5,2.678923114559427e-5,2.2585549375192423e-4,2.2585549375192423e-4,0,1.0920564589143451e-5
ALKA,36,0,0.16667,0,0.02778,0.02778,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,2.736371796393436e-6,0,2.258961518066051e-4,2.258961518066051e-4,0,0
ALLA,126,0.007940000000000001,0.99206,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,5.700640496283226e-5,0,0,0,0,5.462329767346461e-6
ALLAN,1113,0.020659999999999998,0.8823000000000001,0.01887,9e-4,9e-4,0.0027,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,4.478438481932319e-4,1.875433702934391e-4,2.2626207429873242e-4,2.2626207429873242e-4,7.273705540915052e-4,1.255487373771836e-4
ALLEN,1912,0.01046,0.88755,0.04498,5.2e-4,5.2e-4,0.00471,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,7.739196713471992e-4,7.679659961960126e-4,2.245770238102942e-4,2.245770238102942e-4,0.0021797444585145687,1.0919592722066379e-4
ALLENE,31,0,0.7096800000000001,0.22580999999999998,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.0033199074418397e-5,6.250856319256338e-5,0,0,0,0
ALLISON,1774,0.0062,0.95378,0.01917,0,0,0.00169,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,7.716440223769472e-4,3.036759370147261e-4,0,0,7.256665546569426e-4,6.005264947931934e-5
ALLYN,57,0.052629999999999996,0.91228,0.035089999999999996,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,2.371472969833717e-5,1.7860469692382232e-5,0,0,0,1.637929080440638e-5
ALLYSON,255,0,0.9607800000000001,0.03137,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.1173244536899526e-4,7.14314310738591e-5,0,0,0,0
ALMA,611,0.56137,0.31588,0.07200999999999999,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,8.801942130829841e-5,3.928879173739205e-4,0,0,0,0.001872739100369455
ALOK,36,0,0.22222,0.02778,0.02778,0.02778,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,3.648386275841779e-6,8.930368791007397e-6,2.258961518066051e-4,2.258961518066051e-4,0,0
ALON,33,0,0.9090900000000001,0.030299999999999997,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.3681571668674824e-5,8.928761453212038e-6,0,0,0,0
ALONSO,51,0.82353,0.13724999999999998,0.019610000000000002,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,3.1922559018494545e-6,8.930636680639956e-6,0,0,0,2.293171145680344e-4
ALONZO,81,0.18519,0.34568,0.44444,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.276951614447043e-5,3.2146434439594984e-4,0,0,0,8.19010403610473e-5
ALPHONSE,49,0.020409999999999998,0.83673,0.14286,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.869806175320122e-5,6.250883108219593e-5,0,0,0,5.460418792756708e-6
ALPHONSO,56,0.07143,0.14286,0.76786,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,3.648495728524581e-6,3.839765687468249e-4,0,0,0,2.184014639135503e-5
ALTA,47,0,0.9148900000000001,0.06383,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.9610194806389268e-5,2.67890525525059e-5,0,0,0,0
ALTAGRACIA,43,0.9069799999999999,0.06977,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.3682087008389682e-6,0,0,0,0,2.1293793296217598e-4
ALTHEA,77,0.02597,0.41558,0.50649,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.4593535982310215e-5,3.482541113208092e-4,0,0,0,1.0918162221087764e-5
ALTON,127,0.00787,0.74016,0.22047,0.00787,0.00787,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,4.286911336772562e-5,2.5002755552943956e-4,2.2576288373848464e-4,2.2576288373848464e-4,0,5.457142836317134e-6
ALVA,71,0.25352,0.53521,0.15493,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.7329967065573504e-5,9.8226466494825507e-005,0,0,0,9.827825639304197e-5
ALVARO,272,0.8713200000000001,0.125,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.5505796730294865e-5,0,0,0,0,0.00129399755210161
ALVIN,595,0.03866,0.62353,0.21008,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.6919576511671325e-4,0.001116185371161133,0,0,0,1.2559307198766584e-4
ALYCE,103,0.01942,0.90291,0.06796,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,4.241279145153839e-5,6.250650937204709e-5,0,0,0,1.0921274379705358e-5
ALYCIA,51,0.039220000000000005,0.88235,0.07843,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,2.0522309617463508e-5,3.571799259880631e-5,0,0,0,1.0921055982609388e-5
ALYSE,25,0,1,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.1401321125216812e-5,0,0,0,0,0
ALYSIA,33,0,1,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.5049743885286192e-5,0,0,0,0,0
ALYSON,193,0.010360000000000001,0.9637300000000001,0.01554,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,8.482577900580014e-5,2.6781998125515165e-5,0,0,0,1.0917015636333913e-5
ALYSSA,321,0.04673,0.919,0.00312,0,0,0.00312,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.3453513322471338e-4,8.943227493370257e-6,0,0,2.4241328319647405e-4,8.190071276540335e-5
AMADO,64,0.6875,0.04688,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.3683044719364202e-6,0,0,0,0,2.4023680556879397e-4
AMADOR,35,0.8,0.05714,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,9.120600847328441e-7,0,0,0,0,1.528779671801416e-4
AMAL,52,0,0.6730800000000001,0.07692,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.596192254375874e-5,3.5717188929908634e-5,0,0,0,0
AMALIA,111,0.57658,0.34234000000000003,0,0.00901,0.00901,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.7329889536589854e-5,0,2.2590292814905188e-4,2.2590292814905188e-4,0,3.494374283270211e-4
AMANDA,4395,0.031400000000000004,0.94312,0.01206,0.0020499999999999997,0.0020499999999999997,0.0020499999999999997,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,0.0018903446976162254,4.7330472391000585e-4,0.002035105045335933,0.002035105045335933,0.002180768310447552,7.534863608843245e-4
AMAR,43,0.02326,0.46512,0.02326,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,9.12112986862865e-6,8.931261756449262e-6,0,0,0,5.460910186222645e-6
AMARJIT,45,0.02222,0.15556,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,3.192461125629709e-6,0,0,0,0,5.459381406550843e-6
AMBER,1557,0.01863,0.9505500000000001,0.01991,0.00193,0.00193,0.00128,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,6.749611065484011e-4,2.768181261231966e-4,6.787658938688569e-4,6.787658938688569e-4,4.8238674902073347e-4,1.583756226777615e-4
AMELIA,439,0.22096,0.61731,0.054669999999999996,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.235899059892613e-4,2.143128669027681e-4,0,0,0,5.296208200266599e-4
AMER,33,0,0.66667,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.0033212756003745e-5,0,0,0,0,0
AMI,115,0.0087,0.8173900000000001,0.04348,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,4.2868899022888466e-5,4.4650058024153246e-5,0,0,0,5.462657362990417e-6
AMIE,220,0.013640000000000001,0.92727,0.03636,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,9.303450675006219e-5,7.143009162569631e-5,0,0,0,1.638415013979175e-5
AMIN,52,0.05769,0.5961500000000001,0.07692,0.01923,0.01923,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.4137546984699847e-5,3.5717188929908634e-5,2.258690464368179e-4,2.258690464368179e-4,0,1.63791270065844e-5
AMINA,30,0,0.46667000000000003,0.26667,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,6.384785435405916e-6,7.14381283146731e-5,0,0,0,0
AMIR,209,0.01914,0.75598,0.02392,0.0047799999999999995,0.0047799999999999995,0.01435,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,7.205626742185815e-5,4.4641842742088084e-5,2.2565672104015138e-4,2.2565672104015138e-4,7.259303841148506e-4,2.1841129178286903e-005
AMIT,233,0,0.24893,0.0042899999999999995,0.008579999999999999,0.008579999999999999,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,2.6451379686966063e-5,8.92581466725388e-6,4.5156190797001884e-4,4.5156190797001884e-4,0,0
AMITA,46,0,0.26087,0,0.06522,0.06522,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,5.472643261160969e-6,0,6.77661350050028e-4,6.77661350050028e-4,0,0
AMOS,103,0.07767,0.65049,0.22329999999999997,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,3.055575496041821e-5,2.053811586635979e-4,0,0,0,4.3679473793600164e-5
AMPARO,87,0.8620699999999999,0.08045999999999999,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,3.192379036117607e-6,0,0,0,0,4.0949504634027375e-4
AMY,9775,0.00992,0.9556,0.00358,0.0014299999999999998,0.0014299999999999998,0.0010199999999999999,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,0.00425998506469756,3.12488791553584e-4,0.003157380293567192,0.003157380293567192,0.0024133134037367648,5.294382400544276e-4
AN,111,0,0.03604,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.8244120432864939e-6,0,0,0,0,0
ANA,1656,0.73249,0.2343,0.00906,0,0,0.00121,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.7694886870564094e-4,1.3397481991865524e-4,0,0,4.85000839062392e-4,0.00662291071748996
ANABEL,49,0.83673,0.12244999999999999,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,2.736339872694285e-6,0,0,0,0,2.238557675876198e-4
ANAND,137,0.0073,0.21898,0,0.0292,0.0292,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.3681703923999876e-5,0,9.036026774729451e-4,9.036026774729451e-4,0,5.460473392030701e-6
ANASTASIA,157,0.00637,0.94904,0.02548,0,0,0.00637,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,6.795154554824379e-5,3.572183235020633e-5,0,0,2.420671583113285e-4,5.460418792756708e-6
ANATOLIY,84,0,1,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,3.830843898072849e-5,0,0,0,0,0
ANATOLY,42,0,0.97619,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.8698157524298672e-5,0,0,0,0,0
ANCA,19,0,1,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,8.665004055164778e-6,0,0,0,0,0
ANDERS,53,0,0.98113,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,2.3714697774638017e-5,0,0,0,0,0
ANDERSON,47,0.19149000000000002,0.31915,0.34043,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,6.840815477772337e-6,1.4287634592589037e-4,0,0,0,4.913951039143893e-5
ANDRA,68,0,0.8970600000000001,0.08824,0.01471,0.01471,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,2.7819260029756624e-5,5.3580784001337394e-5,2.259413274229171e-4,2.259413274229171e-4,0,0
ANDRE,599,0.05509,0.56928,0.33723,0.00167,0.00167,0.00334,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.555134364003157e-4,0.0018037970684019909,2.2595262132699508e-4,2.2595262132699508e-4,4.8425049840228633e-4,1.8017165285573027e-4
ANDREA,4215,0.042699999999999995,0.89751,0.049109999999999994,0.00214,0.00214,4.7e-4,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,0.0017252500333135375,0.0018484264096278926,0.00203744288348008,0.00203744288348008,4.795039886136822e-4,9.826804632880528e-4
ANDREAS,164,0.0060999999999999995,0.95732,0.01829,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,7.160051557172718e-5,2.6785034208017507e-5,0,0,0,5.462111370250488e-6
ANDREI,78,0.02564,0.9230800000000001,0.02564,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,3.283591429330722e-5,1.7858594464954314e-5,0,0,0,1.0919418004389601e-5
ANDRES,482,0.83817,0.12656,0.00415,0.00207,0.00207,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,2.782009916699144e-5,1.7861987733633407e-5,2.2536759709575446e-4,2.2536759709575446e-4,0,0.0022057994218630294
ANDREW,10945,0.01882,0.9321200000000001,0.0169,0.0011,0.0011,3.7e-4,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,0.004652675478000401,0.0016517226426456218,0.0027194591629425865,0.0027194591629425865,9.80199049740995e-4,0.0011246625993501698
ANDREY,114,0.00877,0.97368,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,5.062164689059705e-5,0,0,0,0,5.458726215262928e-6
ANDRIA,60,0.03333,0.8,0.11667,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,2.1890536560416278e-5,6.250936686146106e-5,0,0,0,1.0918762813101686e-5
ANDRIY,34,0,1,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.5505796730294865e-5,0,0,0,0,0
ANDRZEJ,177,0,1,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,8.072135356653503e-5,0,0,0,0,0
ANDY,555,0.06306,0.52793,0.016220000000000002,0.007209999999999999,0.007209999999999999,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.336240080483128e-4,8.038564204216432e-5,9.038624372667393e-4,9.038624372667393e-4,0,1.9108817709859822e-4
ANETA,49,0,1,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,2.234658940542495e-5,0,0,0,0,0
ANGEL,888,0.69144,0.22635000000000002,0.03716,0.0022500000000000003,0.0022500000000000003,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,9.166607458332916e-5,2.94661450879095e-4,4.5130440695704047e-4,4.5130440695704047e-4,0,0.003352388434457463
ANGELA,6432,0.04851,0.85619,0.07167,0.00187,0.00187,0.00202,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,0.002511489438686817,0.004116404952613439,0.002716825424511596,0.002716825424511596,0.003144808411005109,0.0017035864545938773
ANGELIA,100,0.04,0.74,0.2,0,0,0.01,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,3.3747910530641764e-5,1.7859308837307806e-4,0,0,2.4204537422764806e-4,2.1839709597163088e-5
ANGELICA,453,0.7130200000000001,0.24724000000000002,0.00442,0.00221,0.00221,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,5.107779094617472e-5,1.7879489856293965e-5,2.2613332379224318e-4,2.2613332379224318e-4,0,0.0017635459577117652
ANGELIKA,46,0,0.9130400000000001,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.9154146521909047e-5,0,0,0,0,0
ANGELINA,292,0.34247,0.50342,0.034249999999999996,0.00685,0.00685,0.0034200000000000003,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,6.703914798440565e-5,8.930547384095768e-5,4.5180133873647257e-4,4.5180133873647257e-4,2.4171619251869847e-4,5.459995102390523e-4
ANGELINE,101,0.009899999999999999,0.79208,0.039599999999999996,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,3.6484264084921396e-5,3.571504581284815e-5,0,0,0,5.459381406550843e-6
ANGELIQUE,139,0.050359999999999995,0.7769799999999999,0.15108,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,4.9253807592562524e-5,1.875238143502622e-4,0,0,0,3.8219710192131376e-5
ANGELITA,86,0.39535,0.16279,0.046509999999999996,0,0,0.01163,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,6.384712466950713e-6,3.5717367522997e-5,0,0,2.4208894239500904e-4,1.8563807756862615e-4
ANGELO,486,0.10493999999999999,0.84774,0.03086,0.0020599999999999998,0.0020599999999999998,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.8789452007023888e-4,1.3392659978479448e-4,2.2614010013468993e-4,2.2614010013468993e-4,0,2.7846088370284475e-4
ANGIE,379,0.10289999999999999,0.7757299999999999,0.026389999999999997,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.3408029804080088e-4,8.931270686103679e-5,0,0,0,2.1293225463768075e-4
ANGUS,43,0,0.9534900000000001,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.8698198569054723e-5,0,0,0,0,0
ANH,184,0.005430000000000001,0.04348,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,3.648568696979783e-6,0,0,0,0,5.455122663179397e-6
ANI,44,0.02273,0.81818,0.04545,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.641786593608461e-5,1.7857522906424075e-5,0,0,0,5.460582590578687e-6
ANIBAL,54,0.88889,0.11111,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,2.736289706881334e-6,0,0,0,0,2.62076842761601e-4
ANIL,215,0.009300000000000001,0.1814,0.009300000000000001,0,0,0.0046500000000000005,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.778651700818324e-5,1.7854844010098484e-5,0,0,2.4198486288409116e-4,1.09171248348819e-5
ANILA,30,0,0.46667000000000003,0,0.03333,0.03333,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,6.384785435405916e-6,0,2.2585549375192426e-4,2.2585549375192426e-4,0,0
ANISSA,49,0.020409999999999998,0.79592,0.16327000000000003,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.7786097439565828e-5,7.143928916974753e-5,0,0,0,5.460418792756708e-6
ANITA,2003,0.0664,0.76835,0.07738,0.0039900000000000005,0.0039900000000000005,0.001,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,7.018676315352142e-4,0.0013840262478076245,0.001805210851485715,0.001805210851485715,4.8481688457797906e-4,7.261659761637532e-4
ANJA,35,0.02857,0.91429,0.05714,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.4593759448204272e-5,1.7858415871865943e-5,0,0,0,5.459654402920808e-6
ANJALI,51,0,0.23529,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,5.472538369006618e-6,0,0,0,0,0
ANJANA,33,0,0.24242,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,3.6483589126710785e-6,0,0,0,0,0
ANJANETTE,34,0.05882,0.67647,0.26471,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.0489206314142568e-5,8.036813991950375e-5,0,0,0,1.0919199607293629e-5
ANJU,33,0,0.15152,0,0.030299999999999997,0.030299999999999997,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,2.2803371934985633e-6,0,2.2585549375192423e-4,2.2585549375192423e-4,0,0
ANKUR,33,0.030299999999999997,0.12121,0.030299999999999997,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.8241794563355392e-6,8.928761453212038e-6,0,0,0,5.459381406550843e-6
ANN,5151,0.00912,0.94855,0.01573,9.7e-4,9.7e-4,0.00116,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,0.002228265558510961,7.23527303091949e-4,0.0011285930581724944,0.0011285930581724944,0.0014462598382700735,2.564916646277705e-4
ANNA,3347,0.07439,0.84762,0.022109999999999998,9e-4,9e-4,0.0012,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,0.001293814688291482,6.608138043304773e-4,6.804125450834298e-4,6.804125450834298e-4,9.721510410479256e-4,0.001359430905433656
ANNABEL,32,0.21875,0.59375,0.09375,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,8.665004055164778e-6,2.678896325596171e-5,0,0,0,3.82194917950354e-5
ANNABELLE,70,0.05714,0.7,0.01429,0,0,0.01429,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,2.234658940542495e-5,8.932333314979499e-6,0,0,2.4211798783991634e-4,2.183861761168323e-5
ANNALISA,38,0,0.9473699999999999,0.02632,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.6417929783482908e-5,8.931083163360888e-6,0,0,0,0
ANNAMARIA,37,0.16216,0.81081,0,0,0,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,1.3681571668674824e-5,0,0,0,0,3.275912760155269e-5
ANNAMARIE,68,0.10294,0.86765,0,0.01471,0.01471,0,2192728.34485,111986.41662,4427.16705,4427.16705,4131.45677,183152.6185,2.690720906608068e-5,0,2.259413274229171e-4,2.259413274229171e-4,0,3.821905500084346e-5
